year,city,home_appreciation
2010,MILTON,0.9207434920621037
2011,MILTON,1.0473646742342748
2012,MILTON,0.9938891695673795
2013,MILTON,1.1166986052491668
2014,MILTON,1.0132669526314368
2015,MILTON,1.1882119370921747
2016,MILTON,0.9602563764401705
2017,MILTON,1.0888968799974355
2018,MILTON,1.0544669287707442
2019,MILTON,1.0951655205027233
2020,MILTON,1.0788950271666313
2021,MILTON,1.2644532463466034
2022,MILTON,1.0975863762480735
2023,MILTON,0.9919867122216276
2000,NEWCASTLE,1.2137818474381679
2001,NEWCASTLE,1.0911620905403372
2002,NEWCASTLE,1.0977669882733825
2003,NEWCASTLE,1.005419340559845
2004,NEWCASTLE,1.1971873340399088
2005,NEWCASTLE,1.078369699656662
2006,NEWCASTLE,1.2137569192136808
2007,NEWCASTLE,1.0979587427882482
2008,NEWCASTLE,0.9110691834770124
2009,NEWCASTLE,0.8754989413021123
2010,NEWCASTLE,0.9358734645685183
2011,NEWCASTLE,0.9407662768934439
2012,NEWCASTLE,0.9762768129984348
2013,NEWCASTLE,1.090275261625928
2014,NEWCASTLE,1.1069194831468976
2015,NEWCASTLE,1.0269021716936455
2016,NEWCASTLE,1.1911289843900494
2017,NEWCASTLE,1.1167545811852047
2018,NEWCASTLE,1.0290319621127417
2019,NEWCASTLE,1.009919200666714
2020,NEWCASTLE,1.1061507146565708
2021,NEWCASTLE,1.2695940017086058
2022,NEWCASTLE,1.1881605618939162
2023,NEWCASTLE,0.9100346465548271
2000,NORMANDY PARK,1.1579394313380214
2001,NORMANDY PARK,0.9898437420775427
2002,NORMANDY PARK,1.0683641755166922
2003,NORMANDY PARK,1.1142004167532937
2004,NORMANDY PARK,1.0855450842511265
2005,NORMANDY PARK,1.0988721798147478
2006,NORMANDY PARK,1.2023789058603143
2007,NORMANDY PARK,1.105633329655757
2008,NORMANDY PARK,0.8740947707527046
2009,NORMANDY PARK,0.9921987706716467
2010,NORMANDY PARK,0.8730486072352732
2011,NORMANDY PARK,0.9011706437014808
2012,NORMANDY PARK,1.0045778185734462
2013,NORMANDY PARK,1.0131799037474405
2014,NORMANDY PARK,1.238018137204586
2015,NORMANDY PARK,0.9547134244087337
2016,NORMANDY PARK,1.206728384158373
2017,NORMANDY PARK,1.0214515237534252
2018,NORMANDY PARK,1.1334182012849703
2019,NORMANDY PARK,1.0761834674665829
2020,NORMANDY PARK,1.0400682610333234
2021,NORMANDY PARK,1.1874889657866194
2022,NORMANDY PARK,1.062283047043239
2023,NORMANDY PARK,0.9207052593997982
2000,NORTH BEND,1.0717847706902555
2001,NORTH BEND,1.0693390983951367
2002,NORTH BEND,0.985843770372965
2003,NORTH BEND,1.0749603419476381
2004,NORTH BEND,1.050536954504375
2005,NORTH BEND,1.153321352594023
2006,NORTH BEND,1.1262380568345045
2007,NORTH BEND,0.9971528479270086
2008,NORTH BEND,0.9386979190194316
2009,NORTH BEND,0.9450924177397194
2010,NORTH BEND,0.9481412488377021
2011,NORTH BEND,0.9300889572272899
2012,NORTH BEND,1.0703498796667283
2013,NORTH BEND,1.096566881812602
2014,NORTH BEND,1.0582778733246734
2015,NORTH BEND,1.156627715353594
2016,NORTH BEND,1.1143299123182826
2017,NORTH BEND,1.0734397846297858
2018,NORTH BEND,1.104441565798063
2019,NORTH BEND,1.1122334017943372
2020,NORTH BEND,1.0848643541952787
2021,NORTH BEND,1.1988373473159053
2022,NORTH BEND,1.2128456854061525
2023,NORTH BEND,0.9860484835632659
2000,PACIFIC,1.0405007323517799
2001,PACIFIC,1.035719315862654
2002,PACIFIC,1.1195011168489515
2003,PACIFIC,1.0214094604141088
2004,PACIFIC,1.1210540685264416
2005,PACIFIC,1.1736496239682759
2006,PACIFIC,1.151801825485922
2007,PACIFIC,1.072580263534147
2008,PACIFIC,0.8627576392866264
2009,PACIFIC,0.8899058547961922
2010,PACIFIC,0.9050519768571977
2011,PACIFIC,0.9055090977803268
2012,PACIFIC,1.0365576518498114
2013,PACIFIC,1.1229359551200966
2014,PACIFIC,1.0357579066503224
2015,PACIFIC,1.0384719703176155
2016,PACIFIC,1.1735539783843634
2017,PACIFIC,1.1096489111838124
2018,PACIFIC,1.0601346323594985
2019,PACIFIC,1.1331378076079082
2020,PACIFIC,1.1065171141641053
2021,PACIFIC,1.156386608116869
2022,PACIFIC,1.1447205565416414
2023,PACIFIC,0.9648320339968183
2000,REDMOND,1.0855750666053652
2001,REDMOND,1.0411653929475524
2002,REDMOND,1.0742092206223772
2003,REDMOND,1.0375530357885698
2004,REDMOND,1.1385537991501218
2005,REDMOND,1.184097635972988
2006,REDMOND,1.1722074793619477
2007,REDMOND,1.07776670337331
2008,REDMOND,0.9920586821715425
2009,REDMOND,0.8591124067465464
2010,REDMOND,1.001806944146758
2011,REDMOND,0.9670403680275182
2012,REDMOND,1.0079902897034245
2013,REDMOND,1.1369396573218895
2014,REDMOND,1.0879898396422598
2015,REDMOND,1.0909659995349752
2016,REDMOND,1.10476218343449
2017,REDMOND,1.2041102561334365
2018,REDMOND,1.0861210389448095
2019,REDMOND,1.0237648592790558
2020,REDMOND,1.0467714968884516
2021,REDMOND,1.3155072926161975
2022,REDMOND,1.1116648662413813
2023,REDMOND,0.921147864166127
2000,RENTON,1.1044625764515374
2001,RENTON,1.0884870603372654
2002,RENTON,1.0354788303945561
2003,RENTON,1.063125820646489
2004,RENTON,1.1455328543631194
2005,RENTON,1.147241453202244
2006,RENTON,1.1648647074927634
2007,RENTON,1.1049751548046038
2008,RENTON,0.9584336076897091
2009,RENTON,0.8763124955757474
2010,RENTON,0.9529206986266203
2011,RENTON,0.9276679521803289
2012,RENTON,1.043188041870971
2013,RENTON,1.0996667345945257
2014,RENTON,1.0673242562833374
2015,RENTON,0.9905305749469684
2016,RENTON,1.1476601873017578
2017,RENTON,1.1131462794198062
2018,RENTON,1.0741083330705203
2019,RENTON,1.0469757322426232
2020,RENTON,1.1029517350508846
2021,RENTON,1.2334137534902552
2022,RENTON,1.0552312991691726
2023,RENTON,1.0071384648283874
2000,SAMMAMISH,1.0833412841629688
2001,SAMMAMISH,1.02070504179238
2002,SAMMAMISH,1.0677427292686958
2003,SAMMAMISH,1.0337054469366729
2004,SAMMAMISH,1.0849001821381796
2005,SAMMAMISH,1.1385199730500397
2006,SAMMAMISH,1.2079279684634563
2007,SAMMAMISH,1.0348492388927435
2008,SAMMAMISH,0.9634212661766688
2009,SAMMAMISH,0.8692263646779035
2010,SAMMAMISH,1.0010904736324737
2011,SAMMAMISH,0.9990533753221723
2012,SAMMAMISH,1.0112898255261666
2013,SAMMAMISH,1.1100245018376587
2014,SAMMAMISH,1.0816944355189944
2015,SAMMAMISH,1.070129992052601
2016,SAMMAMISH,1.1555393424797307
2017,SAMMAMISH,1.121494153875175
2018,SAMMAMISH,1.0806240566740044
2019,SAMMAMISH,0.9998270737249171
2020,SAMMAMISH,1.1044637013979623
2021,SAMMAMISH,1.2912787474988188
2022,SAMMAMISH,1.164307087458231
2023,SAMMAMISH,0.9390568881272248
2000,SeaTac,1.0819712633831755
2001,SeaTac,1.0566031061684615
2002,SeaTac,1.0844596202215362
2003,SeaTac,1.0605808148302993
2004,SeaTac,1.0946023282257593
2005,SeaTac,1.1331250325124347
2006,SeaTac,1.1230951459778888
2007,SeaTac,1.2054166852649126
2008,SeaTac,0.82711748854956
2009,SeaTac,0.8394745134641515
2010,SeaTac,0.9701431492842536
2011,SeaTac,0.8213625058474713
2012,SeaTac,0.9357149487445673
2013,SeaTac,1.2519503550140505
2014,SeaTac,1.0762372178069186
2015,SeaTac,1.1151499812454722
2016,SeaTac,1.1939935260764964
2017,SeaTac,1.1373152333295775
2018,SeaTac,1.1098040319195337
2019,SeaTac,1.0579763254268943
2020,SeaTac,1.0685740657918008
2021,SeaTac,1.1473735515171053
2022,SeaTac,1.1604472848267124
2023,SeaTac,0.952656818177078
2000,SEA-TAC,1.203945840717683
2001,SEA-TAC,1.1517873640738243
2002,SEA-TAC,0.9158962371528199
2003,SEA-TAC,1.1170680892704947
2004,SEA-TAC,1.0085326611581458
2005,SEA-TAC,1.1935639290093158
2006,SEA-TAC,1.1881345497979237
2007,SEA-TAC,1.2285351303673615
2008,SEA-TAC,0.68413831176728
2009,SEA-TAC,0.854751744549251
2010,SEA-TAC,0.8316281628162816
2011,SEA-TAC,1.4696439182485614
2012,SEA-TAC,1.1091075378568485
2013,SEA-TAC,0.777421289704768
2014,SEA-TAC,0.9945484723299948
2015,SEA-TAC,1.2956379894043852
2016,SEA-TAC,1.0993797704141435
2017,SEA-TAC,1.1749395743677415
2018,SEA-TAC,1.079445924587943
2019,SEA-TAC,1.0999421676137986
2020,SEA-TAC,1.1906249745790476
2021,SEA-TAC,1.292812777284827
2022,SEA-TAC,1.068536129032258
2023,SEA-TAC,0.8736924185606395
2000,SEATTLE,1.1368162179366017
2001,SEATTLE,1.0216805344754494
2002,SEATTLE,1.061493468653737
2003,SEATTLE,1.0407761418405712
2004,SEATTLE,1.1147187622697734
2005,SEATTLE,1.1410680039686547
2006,SEATTLE,1.1120535537508172
2007,SEATTLE,1.0851749064768963
2008,SEATTLE,0.9499837946568364
2009,SEATTLE,0.9152999545867988
2010,SEATTLE,1.0300493659110663
2011,SEATTLE,0.9788543126820243
2012,SEATTLE,1.020679105920116
2013,SEATTLE,1.0925319984476192
2014,SEATTLE,1.0744533727109182
2015,SEATTLE,1.0937800837279659
2016,SEATTLE,1.097993447032182
2017,SEATTLE,1.1326293245022863
2018,SEATTLE,1.1091308133740807
2019,SEATTLE,0.9836393879340377
2020,SEATTLE,1.0591062737799488
2021,SEATTLE,1.1144689302358946
2022,SEATTLE,1.097171844404307
2023,SEATTLE,0.9584211498509502
2000,SHORELINE,1.0356929560276886
2001,SHORELINE,1.0556098823647917
2002,SHORELINE,1.0316742047977228
2003,SHORELINE,1.0106290997664324
2004,SHORELINE,1.1430819733399908
2005,SHORELINE,1.1380871789729958
2006,SHORELINE,1.105256995511522
2007,SHORELINE,1.0932907465525952
2008,SHORELINE,0.938867368978867
2009,SHORELINE,0.9335451936104374
2010,SHORELINE,0.9715290554708929
2011,SHORELINE,1.0143194359188044
2012,SHORELINE,0.943739451669706
2013,SHORELINE,1.100294301985784
2014,SHORELINE,1.0411818475709567
2015,SHORELINE,1.139366147503966
2016,SHORELINE,1.0988328005418986
2017,SHORELINE,1.1892268222142919
2018,SHORELINE,1.1369316573829082
2019,SHORELINE,0.9546396036976713
2020,SHORELINE,1.1148599986308345
2021,SHORELINE,1.160273738203847
2022,SHORELINE,1.0882446385864555
2023,SHORELINE,0.9907649443169655
